Ids,Sentiment,Sarcasm,Vulgar,Abuse,Target
image_ben_1561.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_1712.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_1359.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_3391.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_3854.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_3969.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_7429.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_5162.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_256.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_5259.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_7261.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_4562.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_312.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_4685.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_3383.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_3589.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_4887.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_5230.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_4117.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_4265.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_5231.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_4682.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_3951.jpg,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_3732.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_2479.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_7347.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_7460.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_26.png,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_7262.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_4754.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_7558.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_7284.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual
image_ben_4516.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_4060.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_7329.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_7495.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_4094.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_2079.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_4612.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_7652.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_5040.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_4162.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_32.png,Negative,Sarcastic,Vulgar,Non-abusive,Individual
image_ben_7363.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_3856.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_4577.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_4121.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_5032.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_19.jpg,Negative,Sarcastic,Vulgar,Non-abusive,Individual
image_ben_2543.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_599.png,Negative,Sarcastic,Vulgar,Non-abusive,Individual
image_ben_3419.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_3627.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_3514.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_1399.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_5226.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_1103.png,Positive,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_7375.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,Individual
image_ben_192.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, National Origin"
image_ben_2057.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, National Origin"
image_ben_189.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, National Origin"
image_ben_2254.png,Positive,Sarcastic,Non Vulgar,Non-abusive,"Individual, National Origin"
image_ben_545.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, National Origin"
image_ben_638.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, National Origin, Political"
image_ben_1758.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, National Origin, Political"
image_ben_668.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, National Origin, Political"
image_ben_629.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, National Origin, Political"
image_ben_568.png,Negative,Sarcastic,Vulgar,Non-abusive,"Individual, National Origin, Political, Religion"
image_ben_582.png,Negative,Sarcastic,Vulgar,Non-abusive,"Individual, National Origin, Religion"
image_ben_777.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_3032.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_724.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_567.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_614.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_513.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1981.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_150.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_615.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_265.png,Negative,Sarcastic,Vulgar,Non-abusive,"Individual, Political"
image_ben_1132.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4307.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_682.png,Negative,Sarcastic,Vulgar,Non-abusive,"Individual, Political"
image_ben_562.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_697.png,Negative,Sarcastic,Vulgar,Non-abusive,"Individual, Political"
image_ben_878.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_946.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_672.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1214.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_893.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_840.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_937.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4387.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_788.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_641.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_858.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_945.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1109.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_624.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_743.png,Negative,Sarcastic,Vulgar,Non-abusive,"Individual, Political"
image_ben_876.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_625.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_627.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1122.png,Positive,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_510.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_489.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_951.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1852.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4389.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1802.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_762.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_3313.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_719.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_700.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1208.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4286.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_494.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_794.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1166.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1121.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4319.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_202.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4017.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1884.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1739.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_524.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1250.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_241.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_454.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_480.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1110.png,Positive,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_260.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_539.png,Negative,Sarcastic,Vulgar,Non-abusive,"Individual, Political"
image_ben_1011.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_508.png,Negative,Sarcastic,Vulgar,Non-abusive,"Individual, Political"
image_ben_1067.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_495.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1068.png,Negative,Non-Sarcastic,Vulgar,Non-abusive,"Individual, Political"
image_ben_1165.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_5076.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_924.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_931.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_687.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_440.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_488.png,Negative,Sarcastic,Vulgar,Non-abusive,"Individual, Political"
image_ben_1831.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_514.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_148.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4089.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_834.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4892.jpg,Neutral,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1823.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4385.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_392.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4472.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1099.png,Positive,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_250.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4899.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_812.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1184.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_444.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4434.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1895.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_497.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1024.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1012.png,Positive,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_367.png,Positive,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_319.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_855.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_603.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_727.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1851.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1092.png,Neutral,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_745.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_856.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1187.png,Positive,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_258.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_618.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4879.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_989.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1118.png,Positive,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1096.png,Neutral,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_6.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_877.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_366.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_868.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_665.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_268.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_847.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_669.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_881.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1061.png,Positive,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_5023.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1183.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_496.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1982.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_2050.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1856.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1794.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4388.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4473.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_963.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_593.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_972.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_683.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_501.png,Negative,Sarcastic,Vulgar,Non-abusive,"Individual, Political"
image_ben_4383.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_692.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4203.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_267.png,Negative,Sarcastic,Vulgar,Non-abusive,"Individual, Political"
image_ben_4470.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_279.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_404.png,Negative,Sarcastic,Vulgar,Non-abusive,"Individual, Political"
image_ben_845.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4616.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_621.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1190.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4454.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1857.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1152.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_642.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_720.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_620.png,Negative,Sarcastic,Vulgar,Non-abusive,"Individual, Political"
image_ben_1173.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_462.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_3992.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_988.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1759.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1789.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1108.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_705.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4526.jpg,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_793.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_723.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1111.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_919.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_18.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_4309.jpg,Positive,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_686.png,Negative,Sarcastic,Vulgar,Non-abusive,"Individual, Political"
image_ben_4204.jpg,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_531.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_407.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1765.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_1175.png,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_647.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_710.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_3675.jpg,Negative,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_913.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_272.png,Negative,Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_918.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
image_ben_815.png,Positive,Non-Sarcastic,Non Vulgar,Non-abusive,"Individual, Political"
